review_body_-1,review_body_0,review_body_1,__joinsource_column_name__
0.015036020447211973,0.0054981523166206525,-0.020606010368550032,1490
-0.07022822930914285,-0.06309266184182782,0.12867473896514925,429
0.015093348774382953,-0.0013218420102075745,-0.013860953031189172,1510
-0.07309117472255211,0.05272247450704348,0.019456343005161747,1818
-0.01130774784047106,0.035284734240361715,-0.023980072342176917,899
-0.10160549781654804,-0.12041582618692426,0.2099979503534663,1047
-0.06703774565014853,-0.025463154507510688,0.09014686203598787,1545
0.06542235173874666,0.04659440967483175,-0.1149446755982626,253
0.05732772441383149,0.034816042498169275,-0.09410117127016426,272
0.010958333987234892,0.019536533879847107,-0.030565678609144276,1795
-0.09891714493947168,0.010827019650839875,0.08539410908548661,1749
0.06781245509438827,0.054331161658197846,-0.1256313517680947,1741
-0.04822548210757571,-0.06067378166836823,0.10559057434658237,936
-1.212376703131346E-4,2.4438021874328975E-4,-1.210373126570019E-4,1698
0.016370525082300746,0.10415280400711635,-0.12405483446590726,560
0.09366154681382677,0.037037359463392594,-0.1351870052552141,1483
-5.659954241562515E-4,0.0013832929168505759,-8.053567833401498E-4,483
0.07078817949359839,-0.011644671207300283,-0.060734151187978425,1558
-0.03389501279254303,0.006821912363513261,0.026836007950024388,1076
0.05426372157889858,0.0290491562371068,-0.08492187851831667,810
-0.03997492744438347,0.04453539525681249,-0.004741056561283541,1228
-0.012397256364028775,0.02770082434900689,-0.01524167146442068,235
-0.07329351221261571,0.008160690173923624,0.06367646862772913,1178
-0.02888870411090394,-0.009515154581973384,0.0379463601467277,1315
0.0013629563623487329,0.0033616456625211733,-0.0047014076054515685,1192
-0.07224675346220844,-0.026674294098011586,0.09624688461468367,1819
0.04132984096799186,0.05735260645029838,-0.10074324859459549,1590
-0.023078588526459054,-0.004488028633993446,0.027325469094512278,1350
-0.001426018353443581,0.010946008358130976,-0.009456711963467979,1853
0.013344557577929295,0.035479045595952385,-0.049158063696718934,1588
-0.05497509201484285,0.029370812237437982,0.025143121063656015,856
-0.0922099925692409,0.04293522846743569,0.04759356578985219,1073
0.06014704432837081,0.04355698544149578,-0.1061690202229374,1683
-0.011694176714405424,0.006499847571378559,0.00522461806508534,68
-0.0038924487795385376,0.012561900794919478,-0.008596464633620293,144
-0.03977401296714145,0.00226921279566894,0.03705891650959636,1785
-0.06671386510271882,-0.027554172644683406,0.09183543907239267,383
-0.07300248537439868,-0.011583430583801402,0.08251208438284752,402
-0.015744083816696453,0.03484058746295726,-0.01908052191088605,1053
0.04435277237254942,0.03383134462115589,-0.07948483495698844,282
-0.007177143318453094,-8.029502913564635E-5,0.007243304163248809,1391
0.038169255743910946,0.061405864083393435,-0.10166874839897966,1057
0.11493709305408595,0.016892074401775314,-0.1371084857542687,566
-0.04156661407539708,0.024277111870858792,0.01709440802960771,1548
0.02354179346456653,0.046413289028257476,-0.07084911613264366,674
-0.01474200515294044,0.03323671627013114,-0.01846669823163094,1286
0.038552154312900266,0.004472267614034076,-0.043567645316240244,1357
-0.015075814811964294,6.837005930730999E-4,0.014335080351699392,1541
-0.06561366005241054,-0.006741400931201902,0.07079406879815642,1597
0.034848398154648685,0.06476583148197501,-0.10170783765176938,1372
0.0468610585814927,0.05494429874947393,-0.10404147679621822,321
0.0039097659094334825,-0.06495958210906971,0.05917036220699223,106
0.05171418184405763,0.07788148429388941,-0.1334195999717337,1346
-0.011834537358313968,0.022119599577107407,-0.010203407824688093,1787
-7.078449961837041E-4,0.004957973783980885,-0.004212669890781395,150
-0.06348340658902785,0.0502788987952717,0.012565597207324308,517
-0.025410773709130252,0.024575048519127063,8.607637140163327E-4,1308
-0.11815758827287137,-0.025922956189371238,0.1384133335023635,458
-0.043598126801375536,-0.10536343653128977,0.1426073923954766,882
-0.034759468772579516,0.006237807408166707,0.028258442961562658,1277
-0.08027225520213954,0.05107527987764937,0.02804745782650564,1702
-0.0017642377740293425,0.0025619432041457113,-7.757924876837796E-4,1784
-0.03319409024062492,0.015532387099536415,0.017544571711519907,1563
-0.05215818758966628,0.054591751835163294,-0.00286834636207578,209
-0.09962188994815813,-0.014680829699891929,0.11056794049192153,1732
-2.992933772049122E-4,0.03585296366226065,-0.03565993334401074,1748
-0.01693965806875719,-0.009230579428729513,0.025925291039069265,1572
-0.06537347029727769,-0.023563467384367542,0.08674705334975352,1583
-0.023827214474001712,-0.07927397145892967,0.0996428736692816,460
-6.968818336250404E-4,3.249362088157959E-4,3.7485067837550456E-4,1463
0.022776697580015104,0.03574308821432548,-0.05909786762978819,729
-0.003314591850924309,0.022816443922582197,-0.019447719607538883,1235
2.2869427719540703E-4,0.05780560985058425,-0.05865026038551491,652
0.0026075126345449506,0.024067360000292748,-0.026677821758113174,1398
0.0015970256524064919,-0.0019567222280603147,3.400823174308787E-4,1075
-0.01048634910978774,0.018922871455864243,-0.008351702105120484,185
-0.015496723508685917,0.010305699263332246,0.005229424454040621,1968
0.08413279503230675,0.022915004336066636,-0.11017988291091174,92
0.060479502069434865,0.014536019038474235,-0.07653357857039367,874
0.011379581335785982,0.005360625225104387,-0.016771370285664333,1782
0.09778813128085073,0.002247637877671904,-0.10341140945685445,1236
-0.0072721392004587715,0.002070312157216203,0.005210465875921111,47
0.07728637396599836,0.044037120975548905,-0.12492799580200109,1517
-0.0014880691656216083,0.02342623483989803,-0.021899880393944193,1877
0.01057419274646032,-0.02810847859450849,0.017075655335342055,134
-0.11175079108352426,-0.08986055268304771,0.19170460125285166,1295
0.057194092421533727,0.026757558668537018,-0.08563430726439092,423
-0.05739033361156787,0.024661506539254474,0.03215807060799436,1775
0.06160096787765745,0.05426620958245931,-0.11893765164211778,790
0.03715210952894288,0.08037679864267477,-0.12061006299123356,640
-0.05125148670341895,-0.00819472930223275,0.05839925046174521,205
0.06292766825113771,0.03275502918867268,-0.09787052767888405,177
-0.00892010533087284,0.030144144276383567,-0.021189299575336107,1369
-0.029652988303925598,0.053091671491382275,-0.023655311876070728,29
-0.06401745835010653,0.05729831085416137,0.006027313751946761,990
0.06138832150832174,0.036901398436049004,-0.10054884840936984,1959
0.01837791923746024,0.08823193085865488,-0.10919998607862036,1827
-0.1486487844939538,-0.14058607995813777,0.26997589661532456,942
-0.02117817183211923,0.0470097694839231,-0.02595394309108523,536
-0.051450351176650866,0.08128495783307876,-0.03076782889574403,1406
-0.01743208490702075,0.03491728277618589,-0.017468244964491952,1628
0.004570761411611168,-0.09241753469149405,0.08438888735754091,928
-0.01923660022609741,-0.016046159541221572,0.03484689808330388,96
-0.015632158482285052,0.03239862111422909,-0.01673062008836379,1504
0.01537824554727818,0.01694722110821867,-0.03244489316831711,972
-0.013556041136310593,0.036575200758777404,-0.023026788588089264,1426
-0.05825291412169398,-0.005304346356905021,0.06234152769271073,1230
-0.06470426555650266,0.027195396627029744,0.036740402102782066,504
0.04748019300588879,0.07651983309038768,-0.12746035224008279,257
0.11059401299975513,0.011452833420855457,-0.12671507959401673,1161
-5.185354531271891E-4,-3.2132827819286724E-4,8.368309078989888E-4,279
-0.013081438126278155,0.02622227810110589,-0.013071030362195035,498
-0.013111912489696342,0.008302124265524569,0.004847292933378711,1943
0.05457496671552042,0.02424498635302652,-0.08030352620591141,1412
-0.08020875983979114,0.07424695714027973,0.004670230464185909,274
0.03421110119134352,-0.008413292208616419,-0.026208663224737028,934
-0.0727080625820643,-0.07668929730050511,0.14361839905174056,1203
0.03781391300100079,-0.032772872024631194,-0.005776668446616728,1058
0.030039536856805715,0.033672822425757754,-0.0644640662611069,1251
0.011663488842183045,-0.011590204925108316,-2.2857064517800563E-4,964
-0.007336320385636919,0.10812267498499906,-0.10355830088488827,969
-0.0067079695347832535,0.030995143872753927,-0.024272508797331005,1181
0.0019335357240015671,-0.010150337417725863,0.008095757616506494,523
0.01909440915743943,0.01800489003243999,-0.03729499921619106,1892
-5.222787478571522E-4,0.001971868070243743,-0.0014326962028428092,1403
-0.01662190256555729,0.03645215112587874,-0.019828291155380984,986
0.014651454338671543,0.0031217038451463175,-0.017842911396693473,214
5.65489165232802E-4,0.0099419166918715,-0.010453689895489449,54
-0.08942535190880063,-0.02531802679057782,0.11114694234428624,808
-0.029856849162340438,-0.014642717223115165,0.043887725671521105,920
-0.024141836935137384,0.003257583413439624,0.02075752678713605,555
-0.0030129940407860323,0.011504317708821987,-0.00842237942538615,27
-0.0016533661232372987,0.0033363044177194823,-0.0016552195232710787,815
-0.06317769445270127,0.001422139278889234,0.06054108911182121,1436
-0.004180749131370898,0.008760965159819945,-0.004518975548348236,1012
-0.03448589107362443,-0.021615967692495408,0.055158055593011124,342
0.0015295588772566981,3.4546427514214884E-5,-0.0015658335662047662,262
0.002029979846170815,0.007497973001168168,-0.00948730069690995,618
-0.12691544361774154,-0.018319172041234455,0.13928741728570093,1554
-0.12242917924304808,-0.1081168053239766,0.21784858096202597,1938
-0.0710166935588078,0.049650119946703875,0.020521592152551005,1685
0.07185286494294152,0.002783730230710768,-0.07646875739263159,820
0.01302340342149011,0.09124235652071999,-0.10679599084823344,1011
0.034372518400432206,0.06357891836064611,-0.09996420877887291,781
0.08593321534457798,0.0070439176777756796,-0.09570503701464128,1958
0.0062043502317166155,0.06924549794868728,-0.07662559430428406,1445
-0.02209409089013792,0.00575998905864239,0.016267985010978703,1941
0.03518437940936703,0.03559506800900325,-0.07176258299989235,1318
-0.013903145919311632,0.0485385263803948,-0.03482001276697366,1876
-0.04119060086438231,-0.006059228751016166,0.04657714575238381,1516
0.028637332632263424,0.07466741746938355,-0.10560799644337804,156
0.1188237827525942,0.004851677846611779,-0.12877241200922884,563
-0.07358031596991399,-0.019432851770647797,0.09059359709291681,1416
-0.02134698148146308,0.008348684725362765,0.012969808824443096,193
-0.017905901856500872,0.07473287847798771,-0.05768241674463015,1648
0.052102583029546956,0.06315489504607485,-0.11821210446061436,1242
-0.022297697173880193,-6.329119213277501E-5,0.022209806110699892,1361
-0.09518791846553698,-0.09741221456705129,0.18341764397262672,1725
-0.019981426617718845,0.03976531032036923,-0.019812674237984718,70
-0.02257350374383893,0.04984592239300356,-0.02743724336661013,1645
-0.07113394877216173,0.040925573013693706,0.029341640123590085,260
-0.03811371658192908,0.035840164258830076,0.0021576666761113916,578
-5.412626468944692E-4,0.0017799603053392232,-0.0012233010379831821,1356
-0.0034237846722797727,0.010656394112466105,-0.007164786395174483,957
-0.010228694037691333,0.005874871911278778,0.004385653804673262,1097
-0.01565983658091319,0.031357459330305315,-0.01565437186463281,1625
-0.019322966913398187,0.054265016572630276,-0.03520394237294666,1586
0.08115663247398508,0.02606015049845889,-0.11027096722520291,983
0.0684395763368364,0.025866308342746946,-0.0965622525737192,1759
-0.0692803647727902,-0.03131612414281293,0.0978555523345096,1641
-0.03443166730373437,0.06891207865066551,-0.03503220303179966,1048
-0.06770313177315834,-0.11719118024951503,0.17593172575054683,1266
0.0647094012307079,0.040869658489159355,-0.10819891356123079,1184
-0.06941630180994984,0.056117482209333214,0.012479553898658291,846
-0.088342096671577,-0.03525224005478955,0.11953910677935875,51
-0.08415210932616957,-0.029829313111825573,0.1104788450223112,695
-0.06013181810974799,0.026675306553762823,0.032826553916920576,161
-0.020005379184577565,0.03997025693614176,-0.01999590895759662,735
-0.016327296662824287,0.047431184907091195,-0.03125231699626141,1380
-0.006235385985185471,0.014195853034185024,-0.007880741297321192,1413
-0.051566656611551465,-0.005152798630714495,0.05574978749215165,1820
0.07388118595624871,0.06563399690858396,-0.14413911503137244,1874
0.06533212545697964,0.046738186182527564,-0.11499942454817935,758
0.008956387066094362,0.0033643416813988747,-0.012335838054424064,1779
-0.08566317439705085,-0.08970680005877085,0.16762533419394543,318
-0.07732195395714214,0.0012685043647656657,0.07421412621245693,66
0.04594531104616151,0.06840707555418968,-0.1172328433447497,911
0.06871260216903974,0.02749411849110983,-0.09853542661868775,1946
-0.046305558507076405,0.004132966642651836,0.041592921109433245,1525
0.08107203825240372,0.016057492551714403,-0.0998205621317384,370
-0.03767439039776643,0.027222275890508074,0.01033822017408792,268
-0.0016286244388020732,0.0030898900064206813,-0.0014351046659633049,1218
-0.03292403867943894,0.0655978087799507,-0.033144823289004366,293
0.05026351502505477,-0.013544319091825963,-0.037542993661370705,474
0.06827812683435897,0.0233252810391833,-0.09376600096915066,599
-0.07492138318029151,0.05147943355939821,0.022473893059414607,143
0.03606104214121619,0.06096118105025894,-0.09899180075079028,1101
0.033937819525979074,-0.017354170637627786,-0.017044532100666032,1454
-0.04048371143749985,-0.02406228778770736,0.06333432809055695,0
-0.04575528944759866,-0.015114750797177723,0.05979470730518144,978
-0.06508245043834993,-0.01626871125270457,0.07947263759513168,826
0.07964645490928657,0.039132665983078074,-0.12230645499558135,1338
0.030943953059056173,0.02317839555571477,-0.05468004205743715,1409
-0.014233370537232837,0.028560125868969055,-0.014267414938264888,1459
-0.024323484393387163,0.03917142739351642,-0.01487512863371998,1183
0.03762493457144833,-0.011494417216667219,-0.02662465477849041,53
-0.015666286743599267,0.03137067829955342,-0.015661228283635253,1135
-0.06848636777730044,4.664772982492238E-4,0.06655914546592578,1864
0.08748382880991734,0.036494412497669715,-0.12795283941379165,570
-0.0794837523696662,-0.0168463406694892,0.09370860853710106,544
-0.06281028296207691,0.0011980912083121575,0.06040581335256734,1396
7.191728535923536E-4,-0.002637528525916699,0.0018922355842404537,351
0.03636703937979302,0.011521792590807434,-0.04843627912925452,656
-0.09457690410505104,-0.03947150062514404,0.12933409680489716,558
-0.07022220074385621,0.04993207159114854,0.019468170770345128,463
-0.0432573828167746,0.0013266411111372278,0.041375954686995065,1215
0.05581374063497824,0.057101119815707424,-0.11577090679571822,1240
-0.007658048920690663,0.017568265311740938,-0.009826480924072234,709
0.05665386232235958,-0.024037794872387996,-0.03366785258760696,787
-0.06695143454656016,-0.009158019021866526,0.07440751203441787,1060
-0.0807463140593161,-0.01368139262963064,0.09187066860178594,1945
-0.03232253069842317,0.03216593374544807,1.1501440814154495E-4,119
-0.033687623340304285,-0.015438166422978905,0.04839712240484417,1998
0.08134144450357472,0.02324521183177719,-0.1075448001135112,381
-0.02941066756122912,0.03258991342310036,-0.0031949994276928573,1335
0.007207849255650989,-0.0021326821720123457,-0.005112255023781764,632
-0.03146514713733084,-0.004979900794682579,0.03603757554902298,1899
0.01899012696758151,0.07173019028147543,-0.09244963380942717,799
-0.01216278811072613,0.0012712021511137594,0.010865330756047786,1189
-0.10691536393117096,-0.022628382063168417,0.12491008579902418,883
-0.0010625647200980248,0.02530825843675366,-0.02422383478181711,338
-0.012289347386732263,0.04571009294104944,-0.03356613379438789,906
0.011889316922956694,0.0893019757930743,-0.1035591331539879,827
0.07952139925115653,0.030075745456142333,-0.11270498410501684,699
0.06685590899618665,0.01250398527154839,-0.08114392224955336,1198
-0.010924319654121994,0.028431541474999378,-0.017452775017015698,1886
0.07265942528361458,0.02118691809121609,-0.0961919163213778,418
-0.013187495036280805,0.026436429609683065,-0.013179833805536112,718
-0.0013603580782883817,0.010463032981637643,-0.009040843504386609,835
-0.024344236023827404,0.05616570662383624,-0.03209945269461867,409
0.015890780441370045,0.08748352664427694,-0.10580831874646535,1457
0.0659870748292356,0.027005238965227996,-0.09514772366281188,1604
-0.0017449786395621336,0.0036281200619567855,-0.001853269669817026,1773
0.019978999326398017,0.02572035115251925,-0.04601091008534475,1322
-0.025413333907343016,0.0031266917427765772,0.02213943227200399,1568
-0.03848959990183465,-0.08962776662539618,0.12329794655272652,137
0.014788604670050498,-0.005066551320821344,-0.009831579654126066,1088
0.04045685836946045,0.020886903548951508,-0.062168082868099384,1652
0.05925270897131574,0.03474921563681965,-0.09606022890685184,52
-0.0053674341245586454,-0.002638879343968892,0.00796903853282871,246
0.03739949130532216,0.08194751687078139,-0.12254018451432003,105
-0.07096121822673895,-0.07970511426094085,0.14476903902004312,994
0.07277950422713608,0.014073368539976205,-0.08899326712289002,554
-0.07903037266247082,0.02969457339015691,0.048068400780412746,24
0.02592397983391992,0.08343327887161556,-0.11202401261638795,654
-9.858144532598478E-4,6.314875247354079E-4,3.6014103581161194E-4,121
-0.046825650434783705,-0.09323366671163869,0.13453305452890274,1199
0.0011868580306295673,0.001292649464303186,-0.002470386055725138,1239
0.08768274116848984,0.021444030482749565,-0.1124465199230914,1154
-0.04261046400857116,-0.10500840109080012,0.1413494085500704,1018
-0.05445337058147415,-0.02420163684501564,0.07692300260682838,1042
0.06828663110699329,-0.028877572424229725,-0.04087571766668052,1160
-0.049391375706625884,0.005541928037273047,0.04320981038526572,255
-0.009665310380037484,0.0036913315352433695,0.0059886055082584155,1816
0.04455545895821367,0.013492703786535332,-0.05888715583224913,1418
-0.062432677817455984,0.055376440923494474,0.006415170007334825,103
1.3366620776888993E-7,-1.3494777550970838E-7,0.0,1316
-0.02854739192410083,-0.014306644019850157,0.04228133627591879,1942
-0.05629064278303031,0.012273787321301577,0.04329673394848743,660
0.06131162388378775,0.04962502760395704,-0.11375329713044136,433
-0.03134546456502896,0.05903319078517821,-0.028014465438860214,512
-0.04234523061362905,0.0747164113297406,-0.033082477231412,1812
-0.10168930554793754,-0.10386297892499441,0.19520827257519968,1072
-0.060299650566350005,0.04111034216592735,0.018641049243523056,1002
-0.025366422449220716,0.07672952656227094,-0.05219746984517237,1891
